IP,COUNT,LAST_UPDATED_TIMESTAMP
25.105.12.13,5
35.105.12.13,5
6.106.12.13,5
16.106.12.13,5
26.106.12.13,5
36.106.12.13,5
7.107.12.13,5
17.107.12.13,5
27.107.12.13,5
37.107.12.13,5
8.108.12.13,5
18.108.12.13,5
28.108.12.13,5
38.108.12.13,5
9.109.12.13,5
19.109.12.13,5
29.109.12.13,5
39.109.12.13,5
0.110.12.13,5
10.110.12.13,5
20.110.12.13,5
30.110.12.13,5
1.111.12.13,5
11.111.12.13,5
21.111.12.13,5
31.111.12.13,5
2.112.12.13,5
12.112.12.13,5
22.112.12.13,5
32.112.12.13,5
3.113.12.13,5
13.113.12.13,5
23.113.12.13,5
33.113.12.13,5
4.114.12.13,5
14.114.12.13,5
24.114.12.13,5
34.114.12.13,5
5.115.12.13,5
15.115.12.13,5
25.115.12.13,5
35.115.12.13,5
6.116.12.13,5
16.116.12.13,5
26.116.12.13,5
36.116.12.13,5
7.117.12.13,5
17.117.12.13,5
27.117.12.13,5
37.117.12.13,5
8.118.12.13,5
18.118.12.13,5
28.118.12.13,5
38.118.12.13,5
9.119.12.13,5
19.119.12.13,5
29.119.12.13,5
39.119.12.13,5
0.120.12.13,5
10.120.12.13,5
20.120.12.13,5
30.120.12.13,5
1.121.12.13,5
11.121.12.13,5
21.121.12.13,5
31.121.12.13,5
2.122.12.13,5
12.122.12.13,5
22.122.12.13,5
32.122.12.13,5
3.123.12.13,5
13.123.12.13,5
23.123.12.13,5
33.123.12.13,5
4.124.12.13,5
14.124.12.13,5
24.124.12.13,5
34.124.12.13,5
5.125.12.13,5
15.125.12.13,5
25.125.12.13,5
35.125.12.13,5
6.126.12.13,5
16.126.12.13,5
26.126.12.13,5
36.126.12.13,5
7.127.12.13,5
17.127.12.13,5
27.127.12.13,5
37.127.12.13,5
8.128.12.13,5
18.128.12.13,5
28.128.12.13,5
38.128.12.13,5
9.129.12.13,5
19.129.12.13,5
29.129.12.13,5
39.129.12.13,5
0.130.12.13,5
10.130.12.13,5
20.130.12.13,5
30.130.12.13,5
1.131.12.13,5
11.131.12.13,5
21.131.12.13,5
31.131.12.13,5
2.132.12.13,5
12.132.12.13,5
22.132.12.13,5
32.132.12.13,5
3.133.12.13,5
13.133.12.13,5
23.133.12.13,5
33.133.12.13,5
4.134.12.13,5
14.134.12.13,5
24.134.12.13,5
34.134.12.13,5
5.135.12.13,5
15.135.12.13,5
25.135.12.13,5
35.135.12.13,5
6.136.12.13,5
16.136.12.13,5
26.136.12.13,5
36.136.12.13,5
7.137.12.13,5
17.137.12.13,5
27.137.12.13,5
37.137.12.13,5
8.138.12.13,5
18.138.12.13,5
28.138.12.13,5
38.138.12.13,5
9.139.12.13,5
19.139.12.13,5
29.139.12.13,5
39.139.12.13,5
0.140.12.13,5
10.140.12.13,5
20.140.12.13,5
30.140.12.13,5
1.141.12.13,5
11.141.12.13,5
21.141.12.13,5
31.141.12.13,5
2.142.12.13,5
12.142.12.13,5
22.142.12.13,5
32.142.12.13,5
3.143.12.13,5
13.143.12.13,5
23.143.12.13,5
33.143.12.13,5
4.144.12.13,5
14.144.12.13,5
24.144.12.13,5
34.144.12.13,5
5.145.12.13,5
15.145.12.13,5
25.145.12.13,5
35.145.12.13,5
6.146.12.13,5
16.146.12.13,5
26.146.12.13,5
36.146.12.13,5
7.147.12.13,5
17.147.12.13,5
27.147.12.13,5
37.147.12.13,5
8.148.12.13,5
18.148.12.13,5
28.148.12.13,5
38.148.12.13,5
9.149.12.13,5
19.149.12.13,5
29.149.12.13,5
39.149.12.13,5
0.150.12.13,5
10.150.12.13,5
20.150.12.13,5
30.150.12.13,5
1.151.12.13,5
11.151.12.13,5
21.151.12.13,5
31.151.12.13,5
2.152.12.13,5
12.152.12.13,5
22.152.12.13,5
32.152.12.13,5
3.153.12.13,5
13.153.12.13,5
23.153.12.13,5
33.153.12.13,5
4.154.12.13,5
14.154.12.13,5
24.154.12.13,5
34.154.12.13,5
5.155.12.13,5
15.155.12.13,5
25.155.12.13,5
35.155.12.13,5
6.156.12.13,5
16.156.12.13,5
26.156.12.13,5
36.156.12.13,5
7.157.12.13,5
17.157.12.13,5
27.157.12.13,5
37.157.12.13,5
8.158.12.13,5
18.158.12.13,5
28.158.12.13,5
38.158.12.13,5
9.159.12.13,5
19.159.12.13,5
29.159.12.13,5
39.159.12.13,5
0.160.12.13,5
10.160.12.13,5
20.160.12.13,5
30.160.12.13,5
1.161.12.13,5
11.161.12.13,5
21.161.12.13,5
31.161.12.13,5
2.162.12.13,5
12.162.12.13,5
22.162.12.13,5
32.162.12.13,5
3.163.12.13,5
13.163.12.13,5
23.163.12.13,5
33.163.12.13,5
4.164.12.13,5
14.164.12.13,5
24.164.12.13,5
34.164.12.13,5
5.165.12.13,5
15.165.12.13,5
25.165.12.13,5
35.165.12.13,5
6.166.12.13,5
16.166.12.13,5
26.166.12.13,5
36.166.12.13,5
7.167.12.13,5
17.167.12.13,5
27.167.12.13,5
37.167.12.13,5
8.168.12.13,5
18.168.12.13,5
28.168.12.13,5
38.168.12.13,5
9.169.12.13,5
19.169.12.13,5
29.169.12.13,5
39.169.12.13,5
0.170.12.13,5
10.170.12.13,5
20.170.12.13,5
30.170.12.13,5
1.171.12.13,5
11.171.12.13,5
21.171.12.13,5
31.171.12.13,5
2.172.12.13,5
12.172.12.13,5
22.172.12.13,5
32.172.12.13,5
3.173.12.13,5
13.173.12.13,5
23.173.12.13,5
33.173.12.13,5
4.174.12.13,5
14.174.12.13,5
24.174.12.13,5
34.174.12.13,5
5.175.12.13,5
15.175.12.13,5
25.175.12.13,5
35.175.12.13,5
6.176.12.13,5
16.176.12.13,5
26.176.12.13,5
36.176.12.13,5
7.177.12.13,5
17.177.12.13,5
27.177.12.13,5
37.177.12.13,5
8.178.12.13,5
18.178.12.13,5
28.178.12.13,5
38.178.12.13,5
9.179.12.13,5
19.179.12.13,5
29.179.12.13,5
39.179.12.13,5
0.180.12.13,5
10.180.12.13,5
20.180.12.13,5
30.180.12.13,5
1.181.12.13,5
11.181.12.13,5
21.181.12.13,5
31.181.12.13,5
2.182.12.13,5
12.182.12.13,5
22.182.12.13,5
32.182.12.13,5
3.183.12.13,5
13.183.12.13,5
23.183.12.13,5
33.183.12.13,5
4.184.12.13,5
14.184.12.13,5
24.184.12.13,5
34.184.12.13,5
5.185.12.13,5
15.185.12.13,5
25.185.12.13,5
35.185.12.13,5
6.186.12.13,5
16.186.12.13,5
26.186.12.13,5
36.186.12.13,5
7.187.12.13,5
17.187.12.13,5
27.187.12.13,5
37.187.12.13,5
8.188.12.13,5
18.188.12.13,5
28.188.12.13,5
38.188.12.13,5
9.189.12.13,5
19.189.12.13,5
29.189.12.13,5
39.189.12.13,5
0.190.12.13,5
10.190.12.13,5
20.190.12.13,5
30.190.12.13,5
1.191.12.13,5
11.191.12.13,5
21.191.12.13,5
31.191.12.13,5
2.192.12.13,5
12.192.12.13,5
22.192.12.13,5
32.192.12.13,5
3.193.12.13,5
13.193.12.13,5
23.193.12.13,5
33.193.12.13,5
4.194.12.13,5
14.194.12.13,5
24.194.12.13,5
34.194.12.13,5
5.195.12.13,5
15.195.12.13,5
25.195.12.13,5
35.195.12.13,5
6.196.12.13,5
16.196.12.13,5
26.196.12.13,5
36.196.12.13,5
7.197.12.13,5
17.197.12.13,5
27.197.12.13,5
37.197.12.13,5
8.198.12.13,5
18.198.12.13,5
28.198.12.13,5
38.198.12.13,5
9.199.12.13,5
19.199.12.13,5
29.199.12.13,5
39.199.12.13,5
0.200.12.13,5
10.200.12.13,5
20.200.12.13,5
30.200.12.13,5
1.201.12.13,5
11.201.12.13,5
21.201.12.13,5
31.201.12.13,5
2.202.12.13,5
12.202.12.13,5
22.202.12.13,5
32.202.12.13,5
3.203.12.13,5
13.203.12.13,5
23.203.12.13,5
33.203.12.13,5
4.204.12.13,5
14.204.12.13,5
24.204.12.13,5
34.204.12.13,5
5.205.12.13,5
15.205.12.13,5
25.205.12.13,5
35.205.12.13,5
6.206.12.13,5
16.206.12.13,5
26.206.12.13,5
36.206.12.13,5
7.207.12.13,5
17.207.12.13,5
27.207.12.13,5
37.207.12.13,5
8.208.12.13,5
18.208.12.13,5
28.208.12.13,5
38.208.12.13,5
9.209.12.13,5
19.209.12.13,5
29.209.12.13,5
39.209.12.13,5
0.210.12.13,5
10.210.12.13,5
20.210.12.13,5
30.210.12.13,5
1.211.12.13,5
11.211.12.13,5
21.211.12.13,5
31.211.12.13,5
2.212.12.13,5
12.212.12.13,5
22.212.12.13,5
32.212.12.13,5
3.213.12.13,5
13.213.12.13,5
23.213.12.13,5
33.213.12.13,5
4.214.12.13,5
14.214.12.13,5
24.214.12.13,5
34.214.12.13,5
5.215.12.13,5
15.215.12.13,5
25.215.12.13,5
35.215.12.13,5
6.216.12.13,5
16.216.12.13,5
26.216.12.13,5
36.216.12.13,5
7.217.12.13,5
17.217.12.13,5
27.217.12.13,5
37.217.12.13,5
8.218.12.13,5
18.218.12.13,5
28.218.12.13,5
38.218.12.13,5
9.219.12.13,5
19.219.12.13,5
29.219.12.13,5
39.219.12.13,5
0.220.12.13,5
10.220.12.13,5
20.220.12.13,5
30.220.12.13,5
1.221.12.13,5
11.221.12.13,5
21.221.12.13,5
31.221.12.13,5
2.222.12.13,5
12.222.12.13,5
22.222.12.13,5
32.222.12.13,5
3.223.12.13,5
13.223.12.13,5
23.223.12.13,5
33.223.12.13,5
4.224.12.13,5
14.224.12.13,5
24.224.12.13,5
34.224.12.13,5
5.225.12.13,5
15.225.12.13,5
25.225.12.13,5
35.225.12.13,5
6.226.12.13,5
16.226.12.13,5
26.226.12.13,5
36.226.12.13,5
7.227.12.13,5
17.227.12.13,5
27.227.12.13,5
37.227.12.13,5
8.228.12.13,5
18.228.12.13,5
28.228.12.13,5
38.228.12.13,5
9.229.12.13,5
19.229.12.13,5
29.229.12.13,5
39.229.12.13,5
0.230.12.13,5
10.230.12.13,5
20.230.12.13,5
30.230.12.13,5
1.231.12.13,5
11.231.12.13,5
21.231.12.13,5
31.231.12.13,5
2.232.12.13,5
12.232.12.13,5
22.232.12.13,5
32.232.12.13,5
3.233.12.13,5
13.233.12.13,5
23.233.12.13,5
33.233.12.13,5
4.234.12.13,5
14.234.12.13,5
24.234.12.13,5
34.234.12.13,5
5.235.12.13,5
15.235.12.13,5
25.235.12.13,5
35.235.12.13,5
6.236.12.13,5
16.236.12.13,5
26.236.12.13,5
36.236.12.13,5
7.237.12.13,5
17.237.12.13,5
27.237.12.13,5
37.237.12.13,5
8.238.12.13,5
18.238.12.13,5
28.238.12.13,5
38.238.12.13,5
9.239.12.13,5
19.239.12.13,5
29.239.12.13,5
39.239.12.13,5
0.240.12.13,5
10.240.12.13,5
20.240.12.13,5
30.240.12.13,5
1.241.12.13,5
11.241.12.13,5
21.241.12.13,5
31.241.12.13,5
2.242.12.13,5
12.242.12.13,5
22.242.12.13,5
32.242.12.13,5
3.243.12.13,5
13.243.12.13,5
23.243.12.13,5
33.243.12.13,5
4.244.12.13,5
14.244.12.13,5
24.244.12.13,5
34.244.12.13,5
5.245.12.13,5
15.245.12.13,5
25.245.12.13,5
35.245.12.13,5
6.246.12.13,5
16.246.12.13,5
26.246.12.13,5
36.246.12.13,5
7.247.12.13,5
17.247.12.13,5
27.247.12.13,5
37.247.12.13,5
8.248.12.13,5
18.248.12.13,5
28.248.12.13,5
38.248.12.13,5
9.249.12.13,5
19.249.12.13,5
29.249.12.13,5
39.249.12.13,5
